nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Brandon Ingram,F,0 days 00:36:52,24.0,11.0,4.0,0.0,0.0,9.0,15.0,60.0,0.0,2.0,0.0,6.0,6.0,100.0,1.0,10.0,2.0,0.0,5.0,False,False,48.0
Zion Williamson,F,0 days 00:32:23,29.0,6.0,1.0,3.0,0.0,12.0,17.0,70.6,0.0,0.0,0.0,5.0,6.0,83.3,3.0,3.0,2.0,3.0,-9.0,False,False,50.0
Steven Adams,C,0 days 00:34:17,10.0,11.0,10.0,1.0,0.0,4.0,5.0,80.0,0.0,0.0,0.0,2.0,5.0,40.0,2.0,9.0,2.0,2.0,4.0,False,False,38.0
Eric Bledsoe,G,0 days 00:25:04,13.0,3.0,3.0,2.0,0.0,5.0,9.0,55.6,2.0,4.0,50.0,1.0,2.0,50.0,0.0,3.0,2.0,1.0,-11.0,False,False,26.0
Lonzo Ball,G,0 days 00:36:52,15.0,4.0,4.0,0.0,0.0,6.0,18.0,33.3,2.0,9.0,22.2,1.0,1.0,100.0,0.0,4.0,4.0,5.0,5.0,False,False,23.0
Josh Hart,,0 days 00:28:45,0.0,10.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,2.0,False,False,10.0
JJ Redick,,0 days 00:08:18,2.0,0.0,1.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,1.0
Jaxson Hayes,,0 days 00:14:43,4.0,2.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-5.0,False,False,7.0
Nickeil Alexander-Walker,,0 days 00:27:46,13.0,5.0,1.0,2.0,0.0,5.0,14.0,35.7,0.0,5.0,0.0,3.0,3.0,100.0,1.0,4.0,1.0,3.0,9.0,False,False,24.0
Wenyen Gabriel,,,,,,,,,,,,,,,,,,,,,,True,False,
Willy Hernangomez,,,,,,,,,,,,,,,,,,,,,,True,False,
Kira Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,True,False,
Will Magnay,,,,,,,,,,,,,,,,,,,,,,True,False,
Naji Marshall,,,,,,,,,,,,,,,,,,,,,,True,False,
Nicolo Melli,,,,,,,,,,,,,,,,,,,,,,True,False,
